국가,질병명,연도,성별,사망률,국가영문,위도,경도
스웨덴, 고혈압성질환,2010,남자,6.0,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2010,여자,5.9,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2010,남자,81.8,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2010,여자,39.1,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2010,남자,29.8,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2010,여자,25.1,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2010,남자,25.0,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2010,여자,17.0,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2010,남자,15.6,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2010,여자,9.6,sweden,62.00000000,15.00000000
스웨덴, 간질환,2010,남자,6.5,sweden,62.00000000,15.00000000
스웨덴, 간질환,2010,여자,2.5,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2010,남자,43.9,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2010,여자,17.6,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2010,남자,4.3,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2010,여자,1.4,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2010,남자,14.8,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2010,여자,5.4,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2011,남자,9.4,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2011,여자,6.4,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2011,남자,0.2,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2011,여자,0.2,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2011,남자,122.4,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2011,여자,95.6,sweden,62.00000000,15.00000000
스웨덴, 위,2011,남자,4.2,sweden,62.00000000,15.00000000
스웨덴, 위,2011,여자,2.5,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2011,남자,4.1,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2011,여자,1.9,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2011,남자,21.1,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2011,여자,16.7,sweden,62.00000000,15.00000000
스웨덴, 유방,2011,여자,14.7,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2011,남자,10.5,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2011,여자,6.0,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2011,남자,159.7,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2011,여자,99.6,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2011,남자,6.0,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2011,여자,5.4,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2011,남자,75.6,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2011,여자,37.0,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2011,남자,29.6,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2011,여자,24.0,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2011,남자,26.8,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2011,여자,19.2,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2011,남자,14.4,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2011,여자,9.8,sweden,62.00000000,15.00000000
스웨덴, 간질환,2011,남자,5.6,sweden,62.00000000,15.00000000
스웨덴, 간질환,2011,여자,2.9,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2011,남자,42.9,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2011,여자,17.6,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2011,남자,4.6,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2011,여자,1.3,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2011,남자,14.2,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2011,여자,5.8,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2012,남자,10.7,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2012,여자,6.9,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2012,남자,0.2,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2012,여자,0.1,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2012,남자,121.3,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2012,여자,96.1,sweden,62.00000000,15.00000000
스웨덴, 위,2012,남자,3.7,sweden,62.00000000,15.00000000
스웨덴, 위,2012,여자,2.4,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2012,남자,4.8,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2012,여자,2.0,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2012,남자,20.3,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2012,여자,16.3,sweden,62.00000000,15.00000000
스웨덴, 유방,2012,여자,14.7,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2012,남자,10.1,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2012,여자,6.4,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2012,남자,157.1,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2012,여자,99.3,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2012,남자,5.9,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2012,여자,5.8,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2012,남자,74.3,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2012,여자,35.4,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2012,남자,28.5,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2012,여자,23.4,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2012,남자,27.3,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2012,여자,20.7,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2012,남자,15.4,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2012,여자,10.1,sweden,62.00000000,15.00000000
스웨덴, 간질환,2012,남자,6.4,sweden,62.00000000,15.00000000
스웨덴, 간질환,2012,여자,3.2,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2012,남자,43.3,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2012,여자,17.8,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2012,남자,4.7,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2012,여자,1.5,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2012,남자,14.2,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2012,여자,5.9,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2013,남자,10.1,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2013,여자,7.4,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2013,남자,0.3,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2013,여자,0.1,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2013,남자,118.5,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2013,여자,96.3,sweden,62.00000000,15.00000000
스웨덴, 위,2013,남자,4.0,sweden,62.00000000,15.00000000
스웨덴, 위,2013,여자,2.4,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2013,남자,4.5,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2013,여자,2.5,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2013,남자,19.2,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2013,여자,17.2,sweden,62.00000000,15.00000000
스웨덴, 유방,2013,여자,14.6,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2013,남자,11.0,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2013,여자,5.7,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2013,남자,149.5,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2013,여자,95.8,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2013,남자,6.7,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2013,여자,7.4,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2013,남자,69.4,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2013,여자,33.0,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2013,남자,26.3,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2013,여자,22.7,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2013,남자,27.6,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2013,여자,19.7,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2013,남자,14.7,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2013,여자,9.7,sweden,62.00000000,15.00000000
스웨덴, 간질환,2013,남자,5.6,sweden,62.00000000,15.00000000
스웨덴, 간질환,2013,여자,2.9,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2013,남자,44.5,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2013,여자,18.1,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2013,남자,4.2,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2013,여자,1.2,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2013,남자,14.9,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2013,여자,6.5,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2014,남자,9.6,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2014,여자,6.3,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2014,남자,0.1,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2014,여자,0.1,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2014,남자,118.5,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2014,여자,94.0,sweden,62.00000000,15.00000000
스웨덴, 위,2014,남자,3.7,sweden,62.00000000,15.00000000
스웨덴, 위,2014,여자,2.3,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2014,남자,4.7,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2014,여자,2.2,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2014,남자,18.6,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2014,여자,17.2,sweden,62.00000000,15.00000000
스웨덴, 유방,2014,여자,13.6,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2014,남자,10.0,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2014,여자,5.5,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2014,남자,143.4,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2014,여자,90.5,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2014,남자,7.6,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2014,여자,7.0,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2014,남자,65.1,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2014,여자,31.6,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2014,남자,25.9,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2014,여자,20.5,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2014,남자,25.1,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2014,여자,17.7,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2014,남자,15.7,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2014,여자,9.6,sweden,62.00000000,15.00000000
스웨덴, 간질환,2014,남자,6.7,sweden,62.00000000,15.00000000
스웨덴, 간질환,2014,여자,2.8,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2014,남자,44.4,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2014,여자,18.6,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2014,남자,3.8,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2014,여자,1.4,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2014,남자,13.5,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2014,여자,6.4,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2015,남자,10.6,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2015,여자,7.0,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2015,남자,0.1,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2015,여자,0.1,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2015,남자,118.3,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2015,여자,92.7,sweden,62.00000000,15.00000000
스웨덴, 위,2015,남자,3.7,sweden,62.00000000,15.00000000
스웨덴, 위,2015,여자,1.9,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2015,남자,4.7,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2015,여자,2.0,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2015,남자,18.5,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2015,여자,16.6,sweden,62.00000000,15.00000000
스웨덴, 유방,2015,여자,13.4,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2015,남자,10.3,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2015,여자,6.0,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2015,남자,142.3,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2015,여자,88.5,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2015,남자,7.5,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2015,여자,7.1,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2015,남자,64.3,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2015,여자,29.6,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2015,남자,24.4,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2015,여자,19.3,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2015,남자,27.5,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2015,여자,21.2,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2015,남자,15.0,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2015,여자,10.1,sweden,62.00000000,15.00000000
스웨덴, 간질환,2015,남자,6.1,sweden,62.00000000,15.00000000
스웨덴, 간질환,2015,여자,3.1,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2015,남자,47.7,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2015,여자,19.0,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2015,남자,4.2,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2015,여자,1.1,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2015,남자,14.4,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2015,여자,5.9,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2016,남자,8.3,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2016,여자,6.1,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2016,남자,0.2,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2016,여자,0.1,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2016,남자,114.3,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2016,여자,91.8,sweden,62.00000000,15.00000000
스웨덴, 위,2016,남자,3.3,sweden,62.00000000,15.00000000
스웨덴, 위,2016,여자,2.2,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2016,남자,5.0,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2016,여자,2.0,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2016,남자,18.2,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2016,여자,16.5,sweden,62.00000000,15.00000000
스웨덴, 유방,2016,여자,13.1,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2016,남자,10.4,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2016,여자,5.7,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2016,남자,134.4,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2016,여자,86.2,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2016,남자,7.3,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2016,여자,7.4,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2016,남자,59.8,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2016,여자,28.1,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2016,남자,23.3,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2016,여자,18.4,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2016,남자,25.9,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2016,여자,20.7,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2016,남자,15.2,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2016,여자,10.2,sweden,62.00000000,15.00000000
스웨덴, 간질환,2016,남자,6.4,sweden,62.00000000,15.00000000
스웨덴, 간질환,2016,여자,3.5,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2016,남자,43.9,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2016,여자,17.5,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2016,남자,3.8,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2016,여자,0.9,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2016,남자,13.3,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2016,여자,6.0,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2019,남자,9.2,sweden,62.00000000,15.00000000
스웨덴,특정감염성 및 기생충성질환,2019,여자,6.7,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2019,남자,0.1,sweden,62.00000000,15.00000000
스웨덴, 호흡기결핵,2019,여자,0.1,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2019,남자,110.0,sweden,62.00000000,15.00000000
스웨덴,악성신생물(암),2019,여자,88.3,sweden,62.00000000,15.00000000
스웨덴, 위,2019,남자,3.5,sweden,62.00000000,15.00000000
스웨덴, 위,2019,여자,2.1,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2019,남자,4.9,sweden,62.00000000,15.00000000
스웨덴, 간 및 간내 쓸개관,2019,여자,2.0,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2019,남자,16.8,sweden,62.00000000,15.00000000
스웨덴, 기관·기관지 및 폐,2019,여자,15.7,sweden,62.00000000,15.00000000
스웨덴, 유방,2019,남자,0.1,sweden,62.00000000,15.00000000
스웨덴, 유방,2019,여자,13.6,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2019,남자,8.9,sweden,62.00000000,15.00000000
스웨덴,당뇨병,2019,여자,5.0,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2019,남자,122.0,sweden,62.00000000,15.00000000
스웨덴,순환기계통의 질환,2019,여자,78.1,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2019,남자,5.6,sweden,62.00000000,15.00000000
스웨덴, 고혈압성질환,2019,여자,5.0,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2019,남자,67.3,sweden,62.00000000,15.00000000
스웨덴, 허혈성심질환,2019,여자,36.6,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2019,남자,21.9,sweden,62.00000000,15.00000000
스웨덴, 뇌혈관질환,2019,여자,17.8,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2019,남자,20.6,sweden,62.00000000,15.00000000
스웨덴,호흡기계통의 질환,2019,여자,18.5,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2019,남자,14.8,sweden,62.00000000,15.00000000
스웨덴,소화기계통의 질환,2019,여자,9.9,sweden,62.00000000,15.00000000
스웨덴, 간질환,2019,남자,5.4,sweden,62.00000000,15.00000000
스웨덴, 간질환,2019,여자,2.6,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2019,남자,37.4,sweden,62.00000000,15.00000000
스웨덴,사망의 외부요인,2019,여자,16.4,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2019,남자,4.0,sweden,62.00000000,15.00000000
스웨덴, 운수사고,2019,여자,1.1,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2019,남자,16.9,sweden,62.00000000,15.00000000
스웨덴, 고의적 자해(자살),2019,여자,7.7,sweden,62.00000000,15.00000000
영국,특정감염성 및 기생충성질환,1998,남자,5.4,uk,54.00000000,-2.00000000
영국,특정감염성 및 기생충성질환,1998,여자,3.7,uk,54.00000000,-2.00000000
영국, 호흡기결핵,1998,남자,0.8,uk,54.00000000,-2.00000000
영국, 호흡기결핵,1998,여자,0.3,uk,54.00000000,-2.00000000
영국,악성신생물(암),1998,남자,184.8,uk,54.00000000,-2.00000000
영국,악성신생물(암),1998,여자,128.3,uk,54.00000000,-2.00000000
영국, 위,1998,남자,10.1,uk,54.00000000,-2.00000000
영국, 위,1998,여자,4.2,uk,54.00000000,-2.00000000
영국, 간 및 간내 쓸개관,1998,남자,1.3,uk,54.00000000,-2.00000000
영국, 간 및 간내 쓸개관,1998,여자,0.4,uk,54.00000000,-2.00000000
영국, 기관·기관지 및 폐,1998,남자,49.8,uk,54.00000000,-2.00000000
영국, 기관·기관지 및 폐,1998,여자,23.1,uk,54.00000000,-2.00000000
영국, 유방,1998,여자,25.4,uk,54.00000000,-2.00000000
영국,당뇨병,1998,남자,7.1,uk,54.00000000,-2.00000000
영국,당뇨병,1998,여자,4.8,uk,54.00000000,-2.00000000
영국,순환기계통의 질환,1998,남자,274.8,uk,54.00000000,-2.00000000
영국,순환기계통의 질환,1998,여자,165.7,uk,54.00000000,-2.00000000
영국, 고혈압성질환,1998,남자,3.6,uk,54.00000000,-2.00000000
영국, 고혈압성질환,1998,여자,2.5,uk,54.00000000,-2.00000000
영국, 허혈성심질환,1998,남자,169.0,uk,54.00000000,-2.00000000
영국, 허혈성심질환,1998,여자,79.8,uk,54.00000000,-2.00000000
영국, 뇌혈관질환,1998,남자,53.7,uk,54.00000000,-2.00000000
영국, 뇌혈관질환,1998,여자,48.2,uk,54.00000000,-2.00000000
영국,호흡기계통의 질환,1998,남자,98.7,uk,54.00000000,-2.00000000
영국,호흡기계통의 질환,1998,여자,64.4,uk,54.00000000,-2.00000000
영국,소화기계통의 질환,1998,남자,26.2,uk,54.00000000,-2.00000000
영국,소화기계통의 질환,1998,여자,19.6,uk,54.00000000,-2.00000000
영국, 간질환,1998,남자,9.2,uk,54.00000000,-2.00000000
영국, 간질환,1998,여자,5.0,uk,54.00000000,-2.00000000
영국,사망의 외부요인,1998,남자,37.8,uk,54.00000000,-2.00000000
영국,사망의 외부요인,1998,여자,14.4,uk,54.00000000,-2.00000000
영국, 운수사고,1998,남자,8.9,uk,54.00000000,-2.00000000
영국, 운수사고,1998,여자,2.9,uk,54.00000000,-2.00000000
영국, 고의적 자해(자살),1998,남자,10.8,uk,54.00000000,-2.00000000
영국, 고의적 자해(자살),1998,여자,2.9,uk,54.00000000,-2.00000000
영국,특정감염성 및 기생충성질환,1999,남자,5.6,uk,54.00000000,-2.00000000
영국,특정감염성 및 기생충성질환,1999,여자,3.7,uk,54.00000000,-2.00000000
영국, 호흡기결핵,1999,남자,0.7,uk,54.00000000,-2.00000000
영국, 호흡기결핵,1999,여자,0.3,uk,54.00000000,-2.00000000
영국,악성신생물(암),1999,남자,179.0,uk,54.00000000,-2.00000000
영국,악성신생물(암),1999,여자,126.5,uk,54.00000000,-2.00000000
영국, 위,1999,남자,9.6,uk,54.00000000,-2.00000000
영국, 위,1999,여자,3.9,uk,54.00000000,-2.00000000
영국, 간 및 간내 쓸개관,1999,남자,1.4,uk,54.00000000,-2.00000000
영국, 간 및 간내 쓸개관,1999,여자,0.4,uk,54.00000000,-2.00000000
영국, 기관·기관지 및 폐,1999,남자,47.4,uk,54.00000000,-2.00000000
영국, 기관·기관지 및 폐,1999,여자,22.9,uk,54.00000000,-2.00000000
영국, 유방,1999,여자,24.7,uk,54.00000000,-2.00000000
영국,당뇨병,1999,남자,7.1,uk,54.00000000,-2.00000000
영국,당뇨병,1999,여자,4.9,uk,54.00000000,-2.00000000
영국,순환기계통의 질환,1999,남자,263.9,uk,54.00000000,-2.00000000
영국,순환기계통의 질환,1999,여자,159.0,uk,54.00000000,-2.00000000
영국, 고혈압성질환,1999,남자,3.8,uk,54.00000000,-2.00000000
영국, 고혈압성질환,1999,여자,2.6,uk,54.00000000,-2.00000000
영국, 허혈성심질환,1999,남자,160.7,uk,54.00000000,-2.00000000
영국, 허혈성심질환,1999,여자,74.9,uk,54.00000000,-2.00000000
영국, 뇌혈관질환,1999,남자,51.3,uk,54.00000000,-2.00000000
영국, 뇌혈관질환,1999,여자,47.1,uk,54.00000000,-2.00000000
영국,호흡기계통의 질환,1999,남자,104.9,uk,54.00000000,-2.00000000
영국,호흡기계통의 질환,1999,여자,70.4,uk,54.00000000,-2.00000000
영국,소화기계통의 질환,1999,남자,27.3,uk,54.00000000,-2.00000000
영국,소화기계통의 질환,1999,여자,20.0,uk,54.00000000,-2.00000000
영국, 간질환,1999,남자,9.6,uk,54.00000000,-2.00000000
영국, 간질환,1999,여자,5.3,uk,54.00000000,-2.00000000
영국,사망의 외부요인,1999,남자,38.0,uk,54.00000000,-2.00000000
영국,사망의 외부요인,1999,여자,14.5,uk,54.00000000,-2.00000000
영국, 운수사고,1999,남자,8.8,uk,54.00000000,-2.00000000
영국, 운수사고,1999,여자,2.9,uk,54.00000000,-2.00000000
영국, 고의적 자해(자살),1999,남자,10.8,uk,54.00000000,-2.00000000
영국, 고의적 자해(자살),1999,여자,2.9,uk,54.00000000,-2.00000000
영국,특정감염성 및 기생충성질환,2000,남자,5.2,uk,54.00000000,-2.00000000
영국,특정감염성 및 기생충성질환,2000,여자,4.0,uk,54.00000000,-2.00000000
영국, 호흡기결핵,2000,남자,0.6,uk,54.00000000,-2.00000000
영국, 호흡기결핵,2000,여자,0.4,uk,54.00000000,-2.00000000
영국,악성신생물(암),2000,남자,174.4,uk,54.00000000,-2.00000000
영국,악성신생물(암),2000,여자,124.7,uk,54.00000000,-2.00000000
영국, 위,2000,남자,8.9,uk,54.00000000,-2.00000000
영국, 위,2000,여자,3.7,uk,54.00000000,-2.00000000
영국, 간 및 간내 쓸개관,2000,남자,1.7,uk,54.00000000,-2.00000000
영국, 간 및 간내 쓸개관,2000,여자,0.5,uk,54.00000000,-2.00000000
영국, 기관·기관지 및 폐,2000,남자,45.9,uk,54.00000000,-2.00000000
