"국가별","항목","단위","1998 년","1999 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년",
"가나","외부보건비(경상보건비 대비%)","","","","11.15259457","12.10380936","13.98081589","11.73855019","16.33226776","13.87409401","13.76561928","11.31000042","10.41479588","11.29224682","8.65724468","9.18911457","8.10506248","16.46740723","15.69009018","24.93173409","12.79747295","14.12523842","12.43914032",
"기니","경상(GDP 대비%)","","","","4.74565029","4.88879013","5.36134958","4.77804708","4.78207541","4.04244757","3.61067438","3.43229818","3.26221275","3.57714295","3.42332411","3.78955078","3.50398302","3.46079683","4.78097677","5.80920601","5.39708233","4.27482462","3.93172431",
"기니","공공(경상보건비 대비%)","","","","6.34795284","7.59023571","11.93949509","8.83478069","5.05306959","6.46367645","6.87841558","7.01184273","8.26411629","7.27539206","10.59062958","13.46775627","14.67796898","14.11770439","12.77202225","7.39020252","12.29850578","16.72113609","16.44005966",
"기니","1인당 보건지출(US$)","","","","23.25868988","22.10671425","25.11627769","25.97815895","26.85185814","19.99720573","16.37105751","22.65211487","23.32725334","24.11268997","23.04640198","24.67529106","24.29986","26.61382103","37.69287872","44.68756485","39.55763626","36.50824356","38.31764221",
"기니","외부보건비(경상보건비 대비%)","","","","27.88601303","28.61095047","28.29418755","28.26441002","25.07086182","22.97251129","21.59788895","20.70950508","20.00610352","19.48177147","19.42542267","25.90081406","21.98635292","22.58372688","18.49852562","23.46262932","27.23295593","14.94414234","9.88460636",
"기니비사우","경상(GDP 대비%)","","","","6.84018946","6.39969349","6.15985727","6.50510693","7.66747808","7.22372293","7.08390236","7.36150503","6.95112944","7.00096798","6.46586418","6.13526964","5.76361847","6.9278307","9.51437759","8.59115314","7.65348768","6.84708118","6.99553871",
"기니비사우","공공(경상보건비 대비%)","","","","50.82573318","50.05852127","32.93626404","41.08819962","47.11929321","41.6208725","38.66851044","38.33681488","36.13845825","41.94446564","18.85368347","8.51771736","10.02633667","8.96797752","7.4978323","7.65105772","7.57941628","8.66263294","9.1616993",
"기니비사우","1인당 보건지출(US$)","","","","20.70239449","19.8405323","20.14164352","24.20259094","31.0591526","31.52978706","30.46108055","36.34542084","41.70643997","39.16440582","36.09091187","43.17166519","35.52560806","43.96840286","59.30418015","51.83914566","50.6244812","50.57252884","53.29457474",
"기니비사우","외부보건비(경상보건비 대비%)","","","","13.06732941","6.24249077","20.10581589","15.90099621","16.68154526","20.6262207","20.17139435","23.31827545","22.91396141","14.9812746","35.28762436","47.48756027","20.60079384","17.4201355","27.18840218","19.583601","14.61489964","11.17763805","12.43572903",
"케냐","경상(GDP 대비%)","","","","4.63926125","4.8036828","4.95862436","5.16911125","5.3449378","5.31436777","5.87344599","5.99706984","6.04985666","6.02780771","6.11675072","5.81170416","5.61369753","5.51942348","5.45934105","5.21938848","5.14090538","4.8369956","5.16729498",
"케냐","공공(경상보건비 대비%)","","","","28.59481812","29.14030457","30.28203583","28.79448891","26.49244308","27.89969063","24.83134079","25.95243454","27.07579422","27.88091087","28.96219444","30.86547279","32.40784454","33.68307114","37.40696716","40.38045883","42.80955124","42.64933395","42.13712692",
"케냐","1인당 보건지출(US$)","","","","20.51720238","21.25755501","21.68992996","25.03597069","27.09413719","30.47352028","40.28915024","49.51648712","54.57352448","54.56043243","58.21165848","56.46788025","63.82013702","66.80593872","71.83386993","69.77667999","72.51428223","75.85467529","88.38527679",
"케냐","외부보건비(경상보건비 대비%)","","","","12.42682648","12.69991684","14.22631264","15.58927631","19.32829666","17.30976486","28.43768311","28.57767296","28.7476368","29.15121269","28.80493736","26.3224926","24.31078339","22.64751053","20.01926231","17.92063332","16.20617294","15.73860645","15.50901508",
"레소토","경상(GDP 대비%)","","","","5.85720491","6.37439108","5.95861387","5.62080336","5.63196611","5.06624413","5.69018555","6.76945686","7.24728012","8.37519169","7.61773348","8.79661846","8.57818985","9.01221848","8.65392971","8.49196434","8.01058197","8.94750309","9.28354836",
"레소토","공공(경상보건비 대비%)","","","","50.24645996","58.07860565","55.43933105","55.24563217","56.99865341","48.15797424","56.39365387","63.71340179","56.77067184","54.24463654","57.86635208","56.78231049","59.90257263","58.5684166","67.32712555","64.71569061","64.83467865","62.92030334","58.06245041",
"레소토","1인당 보건지출(US$)","","","","26.23996544","26.13252449","22.34071541","31.49400139","40.47372437","40.76879501","48.55776596","65.21094513","68.62264252","80.58473969","94.69707489","125.03486633","117.13769531","116.80801392","113.72309875","103.63265228","89.38617706","111.64142609","124.78967285",
"레소토","외부보건비(경상보건비 대비%)","","","",".53291517","0","0","4.80188894","6.16174221","11.85069275","8.38688278","7.02617598","17.0900383","25.89818001","17.69318199","24.46689415","21.30353546","23.98968506","16.1444664","19.04230118","17.63062286","20.4370594","25.89837074",
"라이베리아","경상(GDP 대비%)","","","","4.07415962","3.28853774","2.78770471","3.17808437","7.87571001","8.96836472","7.47355461","9.38743019","7.44848108","9.50294399","8.87670994","9.22752571","8.59213543","8.18830681","9.06281471","10.37773991","9.79585648","8.15604591","6.73955679",
"라이베리아","공공(경상보건비 대비%)","","","","18.26556587","24.19529533","17.85400009","15.95253658","8.77864552","6.37860203","9.31041336","8.57958984","17.85015488","10.13573742","8.85439873","16.05599594","9.97237778","4.15393734","8.96798229","11.35404778","14.13078785","17.20305634","25.15842819",
"라이베리아","1인당 보건지출(US$)","","","","12.50086308","10.08628559","8.54358292","7.72558451","22.52964973","26.44708443","25.11979103","37.23071289","35.63352966","44.75388718","45.5770874","55.07883072","56.53076553","59.07529831","65.21392822","73.39692688","69.9858551","56.9612236","45.42477798",
"라이베리아","외부보건비(경상보건비 대비%)","","","","8.5818634","15.01896954","15.19082928","17.47320557","13.13916302","19.09543228","21.60017204","22.88758469","21.53005219","37.04288864","36.78255844","32.12800598","41.16765976","44.17846298","36.44933701","33.26793671","30.19624329","28.75851059","25.21533585",
"리비아","경상(GDP 대비%)","","","","3.42542052","4.05162811","4.89009905","4.10041189","3.49171281","2.59774685","2.51467609","2.43791389","2.63571715","4.28816032","3.58541131","6.05012751","","","","","","","",
"리비아","공공(경상보건비 대비%)","","","","48.70888901","54.47205734","66.91075897","66.24486542","65.78649139","64.65328217","65.3585968","66.5291748","67.65815735","68.7928009","69.93810272","63.29393387","","","","","","","",
"리비아","1인당 보건지출(US$)","","","","244.67500305","253.90991211","180.98594666","189.68850708","201.76945496","212.05680847","234.78422546","275.47912598","321.21362305","355.18661499","399.01916504","309.87866211","","","","","","","",
"리비아","외부보건비(경상보건비 대비%)","","","","0","0","0","0","0","0",".01441521",".02895307",".07616367",".10656878",".08825807",".03778459","","","","","","","",
"마다가스카르","경상(GDP 대비%)","","","","5.23104906","5.57643795","5.76798916","5.51154327","6.13453531","6.00515699","5.88660622","5.20624304","4.71599674","5.01293182","5.32034874","5.18553019","4.4098258","4.22997093","5.08265734","5.72116804","6.0193038","5.5050993","4.78956461",
"마다가스카르","공공(경상보건비 대비%)","","","","40.34644318","40.46158981","37.75946426","45.15616226","41.46118927","37.54593277","37.06149673","41.99242401","33.6827507","27.73368645","40.1452179","37.78938675","39.43417358","36.13243484","40.35391998","40.59447479","46.10860062","46.89955521","35.73168182",
"마다가스카르","1인당 보건지출(US$)","","","","12.86519241","15.53348637","15.12862587","17.46053123","15.03719425","16.50335312","17.19776154","19.67164612","22.19978905","20.83815002","21.95882225","23.59220695","19.57540894","19.53066635","22.99704552","22.90582275","24.48439217","24.68006706","22.0497551",
"마다가스카르","외부보건비(경상보건비 대비%)","","","","14.27361107","20.32886505","20.54898453","11.29836845","21.08947372","23.37116623","24.54666328","17.13235283","20.20776176","25.92789459","15.95025635","26.59511948","19.87465096","21.09017181","25.70517349","28.79881477","27.01472092","22.98823357","29.9738102",
"말라위","경상(GDP 대비%)","","","","3.35252881","2.98039699","3.77586961","4.67483664","5.73337364","6.05505085","6.91642094","7.66315603","8.59821701","8.26966286","7.24141073","7.49375153","8.47896862","11.57910728","9.71204662","9.33333778","9.69365978","9.64243031","9.33423615",
"말라위","공공(경상보건비 대비%)","","","","42.6456337","39.52210236","36.35450745","35.3936348","21.06389999","24.47987747","19.21144485","13.49691772","22.39310837","17.97538948","22.00964165","21.6523304","15.88224602","18.02148628","22.73353958","28.64990234","28.04558182","30.6460228","28.87964821",
"말라위","1인당 보건지출(US$)","","","","9.09148884","7.73601103","11.26799107","12.50175095","16.20174026","17.5325985","21.31405258","25.46150398","33.32744598","36.23827744","34.66256714","40.08781815","33.20030212","40.3452301","36.05779648","35.68380356","30.94216537","33.99734879","35.49821854",
"말라위","외부보건비(경상보건비 대비%)","","","","36.78242111","37.52128601","46.02714539","45.87962723","66.07185364","62.4583168","62.60955429","65.26978302","57.16921234","62.12399673","62.7651825","64.41842651","70.78820038","68.25177765","63.03597641","53.5009079","53.79072571","52.43328094","53.24208832",
"말리","경상(GDP 대비%)","","","","5.4667201","4.51965237","5.00057983","5.05147505","5.21853399","5.19538116","5.45656061","5.25366783","5.04541206","5.22911119","4.67923403","4.01573372","3.75211573","3.96750712","4.48156118","4.11143351","3.7753799","4.10388279","3.8849268",
"말리","공공(경상보건비 대비%)","","","","23.58909416","23.24480247","22.1275959","27.9561615","30.42585182","26.88772964","22.4498558","18.99412918","14.17537212","12.74050808","14.29931545","15.04984474","11.02199745","20.56299591","19.89782524","22.35896111","32.03073883","30.31098175","28.21977425",
"말리","1인당 보건지출(US$)","","","","14.75309944","13.89508247","16.74376488","19.82828903","22.97034264","25.39648056","28.51480293","31.34812164","35.02916718","36.54620361","33.20299911","33.59200668","29.21658516","31.9307003","37.96685791","30.8840313","29.44280052","34.00102997","34.95166016",
"말리","외부보건비(경상보건비 대비%)","","","","5.87302542","6.95164299","14.30784035","8.94406414","12.12125111","14.210536","19.05870247","17.83309937","20.68319893","23.61171722","27.35787582","32.56936646","41.66407394","42.07015228","44.34458542","41.31540298","30.2282753","35.31648636","35.96562576",
"모리타니","경상(GDP 대비%)","","","","4.65043879","4.81714439","5.37182045","5.29233122","4.78011036","4.57625818","3.48422456","3.72460938","3.89292169","4.00519896","3.421592","3.23916149","3.40726185","3.67313361","4.25439119","4.70125389","4.21777868","4.50495195","4.58039093",
"모리타니","공공(경상보건비 대비%)","","","","13.89355087","15.25065041","21.81223869","19.14159966","19.070261","24.07730293","25.01664162","26.55430222","29.45407867","28.24784279","27.74210548","30.30716515","33.88728333","37.75722885","36.1193161","38.62218857","38.92499161","37.87757874","35.87792969",
"모리타니","1인당 보건지출(US$)","","","","22.87253761","23.09371185","25.60963631","28.95334435","30.72266579","33.05524826","34.04533005","39.03982544","47.60751343","43.22557068","42.47654724","46.50239563","48.08863068","54.26546097","58.04791641","55.98908615","47.35323715","51.61418533","54.48972321",
"모리타니","외부보건비(경상보건비 대비%)","","","","4.35036325","3.87565827","4.9401865","9.27884769","7.07933664","5.26023436","2.50557256","4.1849699","5.18780136","5.24630499","5.91232491","5.34053659","5.29262877","8.92682266","10.29268265","8.63764763","2.36660051","6.96469784","7.63526535",
"모리셔스","경상(GDP 대비%)","","","","2.89581966","2.96084642","3.23190355","3.22486687","3.36119127","3.56529307","3.65428853","3.57065129","3.99199653","4.2265029","4.57982111","4.3078289","4.27675056","4.68303633","5.49399614","5.6999588","5.70678568","5.71669579","5.82624388",
"모리셔스","공공(경상보건비 대비%)","","","","53.52764893","53.78347778","52.89987946","52.44577026","54.3626976","48.18607712","44.88021851","41.81178284","35.28038406","37.88376999","44.14370728","41.1276741","44.44336319","41.80387115","45.07291031","41.67557526","44.11245728","42.90718079","43.14720917",
"모리셔스","1인당 보건지출(US$)","","","","118.97707367","119.46853638","135.94143677","162.00184631","189.92880249","197.67504883","209.14854431","235.85057068","321.8163147","310.15560913","367.12078857","396.6121521","398.12188721","452.45565796","559.44458008","529.16137695","553.21362305","599.44421387","653.347229",
"모리셔스","외부보건비(경상보건비 대비%)","","","",".30235171",".56388438",".3091923",".1115699",".02977149",".03942548",".0813216",".16568857",".91755688","1.74640274","1.88306737","3.92855287","2.16397595","1.41865468",".45758918","2.59900188",".22603256",".73646593",".50151175",
"모로코","경상(GDP 대비%)","","","","3.97807431","4.12981606","4.42979431","4.55366516","4.72918844","4.76469755","4.94123936","5.42293549","5.30251694","5.8412447","5.86408854","5.7329936","5.74942255","5.68743515","5.30341721","5.07174492","5.23815107","5.23623848","5.31261539",
"모로코","공공(경상보건비 대비%)","","","","24.64476585","26.27653503","27.6173954","27.41946602","27.20920181","25.92174721","36.87304306","40.6319313","40.14347076","43.12371445","39.90460587","41.03374863","42.50144196","44.27557755","40.62820816","41.49453354","42.5061264","42.97889328","40.19127655",
"모로코","1인당 보건지출(US$)","","","","53.68618393","55.9498291","63.52367401","79.60365295","93.63453674","97.53405762","110.10379791","137.54327393","155.53877258","169.95036316","169.00949097","177.28041077","169.95767212","180.20198059","170.74113464","148.03874207","154.1124115","161.45051575","174.78184509",
"모로코","외부보건비(경상보건비 대비%)","","","",".30603307",".46437261",".22912598",".24401739",".25850341",".29009873",".29296973",".60441279",".32649451",".09151038",".44110709",".66934651",".59068155",".32062247",".28963909",".20777096",".15746514",".22168069",".18119994",
"모잠비크","경상(GDP 대비%)","","","","2.61787701","3.53841853","3.8791213","4.01965427","4.15233994","4.92094421","4.59433174","4.57105637","4.70943069","5.65383863","5.83412266","5.40332603","5.61947441","6.50048494","6.57946301","7.23973656","7.84588909","8.14048672","8.17430115",
"모잠비크","공공(경상보건비 대비%)","","","","51.16903305","45.85497665","36.26544571","34.69359589","31.78746033","33.83922195","28.95491028","29.59887695","28.80910683","25.35751152","23.95810127","25.86808205","24.03585434","24.75364113","27.63558006","27.03023338","22.80374527","21.41061974","21.17101097",
"모잠비크","1인당 보건지출(US$)","","","","7.10689354","8.87072754","10.28336811","11.53792667","14.07469845","18.23710632","17.79965973","19.75497627","24.3008213","26.94626808","25.1751461","29.33419418","34.50271606","40.73832703","42.45389938","39.61871719","30.72076035","35.9498558","40.26391602",
"모잠비크","외부보건비(경상보건비 대비%)","","","","11.29531288","29.08804131","37.45979309","44.35042953","52.02708435","53.24565887","57.6572113","57.81195068","59.5974617","65.01617432","67.37631226","65.66673279","58.38664246","58.62585449","53.72512436","54.68386459","59.80773163","62.40903091","62.9161377",
"나미비아","경상(GDP 대비%)","","","","9.79146862","9.67593479","9.89039803","10.0339632","10.34174252","10.34465313","10.27619934","10.79394531","9.92570686","9.04721642","9.72611046","9.82976627","9.26402569","8.66987896","8.17065144","9.70993042","8.85608196","8.28922272","7.95077181",
"나미비아","공공(경상보건비 대비%)","","","","49.53969955","51.14495087","52.25393677","52.57191467","48.15347672","43.95288086","40.53378296","43.44060135","41.62137985","38.21844101","40.99952316","41.629673","41.78018951","46.11830139","46.18602371","42.21051788","46.8969841","46.50363922","46.05905533",
"나미비아","1인당 보건지출(US$)","","","","213.26727295","188.20231628","179.54959106","263.33148193","358.15893555","386.44033813","416.17221069","469.61209106","412.71463013","383.66226196","517.23760986","562.59106445","550.49810791","488.86352539","459.94418335","488.69061279","423.87445068","468.04055786","471.48568726",
"나미비아","외부보건비(경상보건비 대비%)","","","","5.08966208","5.77304888","5.77360487","6.07462835","13.76248455","20.38305283","23.82532501","19.53924751","21.6314888","19.47756767","14.25837421","10.90090084","7.93546057","6.43824863","6.02478695","5.71171665","6.9710269","6.77478313","4.61060619",
"니제르","경상(GDP 대비%)","","","","7.19839239","7.18203688","7.33611679","7.00044632","7.28933811","8.19811249","8.27885628","7.6251688","7.39009905","7.94228983","6.86888981","6.6486249","5.83651638","5.94302082","5.85134125","7.13803673","6.16463852","7.66223145","7.33380175",
"니제르","공공(경상보건비 대비%)","","","","21.28073692","21.46059036","22.00350761","19.56093216","20.92206955","30.37098312","32.30730057","26.24364281","28.1519146","26.1968441","26.13132286","26.10781479","24.14341927","30.01208878","28.67515373","20.7880249","24.28881836","33.80760956","33.20014572",
"니제르","1인당 보건지출(US$)","","","","10.58441544","11.08416271","12.42963505","14.61135769","16.08820152","20.27094841","21.34530449","22.24166489","26.18297386","27.05620766","23.85829926","24.89789391","22.76922607","24.62716293","25.02994919","25.87792969","22.55697441","28.80011749","30.35857964",
"니제르","외부보건비(경상보건비 대비%)","","","","8.94439888","9.07504082","9.15388584","9.71972466","9.90659237","10.37055779","10.31417084","12.7955389","12.0986948","11.51189423","12.24749374","10.7340517","13.17387104","11.84973907","13.25664997","24.55548859","14.76120186","14.47688198","11.76787567",
"나이지리아","경상(GDP 대비%)","","","","3.1973834","3.18946886","2.49063969","5.05360985","4.63368416","4.46591949","4.25775146","3.90997219","3.69581532","3.58019733","3.29653287","3.32077932","3.35984278","3.4206934","3.34840417","3.58195019","3.64773679","3.75553846","3.88990784",
"나이지리아","공공(경상보건비 대비%)","","","","18.31479263","26.89140511","21.33314896","18.39930916","25.94121742","25.55648613","21.18177032","19.91349411","17.87425423","15.92125893","13.60430241","14.43568897","16.20215034","14.30348778","13.31774426","16.44574738","13.02093124","14.1832571","14.86651897",
"나이지리아","1인당 보건지출(US$)","","","","17.73399734","18.60057449","18.20248985","39.43843842","44.63315582","54.55794525","66.54981232","70.07374573","81.24026489","68.99747467","76.75720978","84.46413422","92.61115265","102.55484009","107.90875244","97.80262756","79.37476349","73.93003845","83.75351715",
"나이지리아","외부보건비(경상보건비 대비%)","","","","16.96758652","6.71516037","7.30478525","5.7153182","6.22069597","5.44647074","5.40904903","5.90033722","6.06478882","6.21556139","6.25740051","7.85745382","8.41891193","12.44294357","12.27967548","9.91574001","10.3171196","7.91092157","7.86337423",
"르완다","경상(GDP 대비%)","","","","4.26349449","3.89250112","3.66946197","8.02439117","8.54291725","8.77702618","7.82786894","8.23888397","7.94808626","8.12521267","8.46126652","8.21763229","8.35697842","6.97064686","7.17037678","6.86232901","7.14331341","6.93017101","7.54268694",
"르완다","공공(경상보건비 대비%)","","","","18.07324982","21.05078506","24.23161316","33.24933624","25.68224907","20.90827942","19.68526077","22.25536728","24.00748062","24.10788155","25.23108482","27.69838524","25.3326683","31.96669006","31.46540451","31.60599136","32.06668091","32.55947495","31.47870636",
"르완다","1인당 보건지출(US$)","","","","9.322052","7.92092705","7.30057716","17.31920624","20.55388832","25.63013649","27.64455414","34.4347496","41.09491348","45.26377106","49.29988861","53.06285095","58.85438538","49.14559174","51.86009598","49.96376419","51.88179779","52.86735153","58.30852127",
"르완다","외부보건비(경상보건비 대비%)","","","","46.56900787","40.83420181","35.20578384","42.43740845","47.24222946","50.26537704","57.62794113","55.37641144","53.04805756","52.91707993","51.94234848","49.42853546","53.29607773","44.16950226","47.23290634","42.10284805","43.19621658","43.05466843","30.68438148",
"상투메프린시페","경상(GDP 대비%)","","","","10.51173401","10.83265495","10.66430473","12.62009716","11.87253094","11.5197401","8.2809639","8.16975498","7.11202765","7.19514179","6.84464884","6.75577021","6.47629499","7.93743801","6.73101854","5.34009647","6.43088818","6.46091604","6.26645994",
"상투메프린시페","공공(경상보건비 대비%)","","","","32.78919601","33.60137939","35.19279861","47.9280014","43.69356155","43.67123413","6.62378454","20.36616898","17.19594955","23.62181473","29.91150856","33.29079056","32.57883453","33.54168701","35.13707733","31.6226368","40.31388474","46.02723312","43.96152115",
"상투메프린시페","1인당 보건지출(US$)","","","","56.68047333","53.57339478","57.77625275","80.15371704","80.71757507","91.52962494","68.29799652","71.05831909","78.14442444","76.83090973","74.93682098","85.38578796","86.81771088","125.17603302","120.006073","85.22420502","109.98060608","117.01068115","125.40039825",
"상투메프린시페","외부보건비(경상보건비 대비%)","","","","26.58748245","25.82533073","26.05092812","21.96340942","23.32112503","24.9605217","56.55210114","47.07162857","55.21473694","50.54841614","46.78779602","44.63446808","46.86606979","49.7607193","47.94471741","51.0309639","43.8858757","37.90641785","39.7113266",
"세네갈","경상(GDP 대비%)","","","","3.56931567","3.87414145","4.08059502","4.3290267","4.51964331","3.66860914","3.71245098","3.34080577","3.47299719","3.80207229","4.00045347","4.19347048","4.22773457","4.37490368","4.39605856","4.38257313","4.26078272","4.06742668","3.97799659",
"세네갈","공공(경상보건비 대비%)","","","","35.39120102","38.4806366","33.90009308","35.94565582","35.61280823","43.40680695","46.74781799","38.61122513","39.53226852","36.59011078","28.82704353","31.04087448","28.57411766","26.69487572","24.56830215","24.60214424","25.0662632","23.06848145","23.77280235",
"세네갈","1인당 보건지출(US$)","","","","21.67036438","23.83636856","26.79411125","35.65910339","42.50958252","36.46347809","38.64305115","40.83710861","49.03627014","50.08225632","51.16491318","57.52281189","56.23128891","60.18459702","61.3162117","53.41298294","54.07107544","55.10048676","58.90360641",
"세네갈","외부보건비(경상보건비 대비%)","","","","3.9915421","3.59638286","5.02085304","2.93015718","2.15118814","6.60658026","5.43804884","5.82402325","6.5039649","6.81278992","12.33434486","8.54511642","9.34170341","9.42248821","18.34778786","17.98488426","17.33165169","16.78697968","13.72267914",
"세이셸","경상(GDP 대비%)","","","","4.61071825","5.39469767","4.55957556","5.35819769","5.19606733","4.9772644","4.67818308","4.08972359","3.99024963","3.88408613","4.82773542","4.79911327","5.73107624","4.50803661","4.73750544","4.58823824","5.1787982","4.98940706","5.11036491",
"세이셸","공공(경상보건비 대비%)","","","","82.11167908","69.6716156","79.76266479","77.37477875","73.37905121","72.73429108","73.60570526","74.40620422","60.217453","61.45724487","64.33695984","62.79608536","70.14705658","71.10069275","69.43903351","70.73109436","69.14846039","73.04444122","74.46971893",
"세이셸","1인당 보건지출(US$)","","","","349.9909668","407.33175659","378.22894287","440.62420654","499.00079346","516.03625488","531.09979248","469.20864868","426.68798828","362.47619629","513.08441162","531.92407227","655.69146729","641.06793213","675.30340576","665.45111084","772.44891357","777.85449219","833.07897949",
"세이셸","외부보건비(경상보건비 대비%)","","","","0",".21532005",".76940304",".91899323","2.37840772",".63828236",".64295006",".50126958",".42862397",".37987077","2.10245299","6.8766551","1.63447332","2.93367219",".45252019",".33868781","3.91719818",".58811045",".3698397",
"시에라리온","경상(GDP 대비%)","","","","11.51732349","10.9725275","11.42101955","10.82904911","10.96054268","11.03773403","10.39399529","10.03516102","9.87387657","11.0984726","10.94337559","13.28133965","10.59042263","11.56771851","19.72741699","20.41341209","16.52595901","16.6201725","16.06307983",
"시에라리온","공공(경상보건비 대비%)","","","","18.03897095","22.88746262","24.55942535","20.31781769","19.13336372","15.59253788","10.43128681","10.70082474","6.40952158","8.40738678","11.62602234","6.69384241","8.9897995","6.9695344","6.77968645","8.03731632","11.17266655","11.15157795","9.7133646",
"시에라리온","1인당 보건지출(US$)","","","","23.31109047","25.17224312","28.83034897","28.85776711","29.22132874","32.27239609","33.61574173","36.16654587","40.335495","43.41863632","43.97430801","59.54336929","59.9777298","82.92147827","140.99243164","120.91239929","87.10140228","82.54949188","85.77548218",
"시에라리온","외부보건비(경상보건비 대비%)","","","","5.80867529","5.46418524","6.3760705","8.37129784","13.35857391","17.15160561","20.11338043","16.08278847","17.78480721","21.45944786","24.1425457","23.13218307","17.56441879","29.84643364","52.98495483","50.17553711","31.55749702","34.00518799","25.87645912",
"남아프리카공화국","경상(GDP 대비%)","","","","7.43741989","7.45108652","6.88287115","6.91403675","6.81141186","6.70575714","6.58706188","6.4313159","6.54576063","7.11458683","7.41535425","7.49731731","7.7525506","7.72096157","7.93015003","8.20090294","8.09581757","8.11311913","8.25342083",
"남아프리카공화국","공공(경상보건비 대비%)","","","","36.78878784","36.27325058","33.43942642","34.22631454","41.35417175","41.06207657","48.29200363","49.62265778","50.68721008","50.52994919","52.77755737","54.43531418","54.97160721","54.54249954","53.71285629","53.55438614","53.8157959","53.6509819","54.04961014",
"남아프리카공화국","1인당 보건지출(US$)","","","","225.53433228","198.68179321","172.22772217","259.3633728","329.23864746","361.01333618","369.00524902","392.03070068","377.08743286","417.1151123","543.44128418","600.34326172","581.56524658","527.2868042","509.7901001","469.98825073","426.83197021","497.04705811","525.95690918",
"남아프리카공화국","외부보건비(경상보건비 대비%)","","","","1.55881464","1.51727498","1.50479674","1.51065421","1.45247722","1.3834796","1.54828787","1.78002584","2.38653421","2.81911635","2.99244118","2.46348333","2.03070927","1.96792078","2.54701257","2.43148017","1.92773533","1.96004546","1.88348067",
"수단","경상(GDP 대비%)","","","","3.60664463","3.36456847","3.30010867","3.89187932","4.15593481","4.09418106","4.88544321","5.66269207","5.42313623","6.39496279","5.05810213","5.61579561","5.68827009","6.96487522","5.67619705","7.18615294","6.40399361","6.30497503","4.51304483",
"수단","공공(경상보건비 대비%)","","","","33.82594299","33.33333588","34.20050812","32.46046448","37.85014343","39.070961","36.38067627","36.19216156","31.93631744","41.11616135","32.54711533","22.84302902","26.2535038","16.53942871","25.27283669","31.14130402","23.52191353","18.00793648","22.84470367",
"수단","1인당 보건지출(US$)","","","","15.23164654","16.57659912","18.30408287","24.7358799","32.12231064","40.80571747","61.05639648","90.58113861","92.22037506","95.33586884","93.45315552","134.80764771","102.54393768","127.16286469","116.93514252","158.89530945","165.85246277","192.60665894","60.17465973",
"수단","외부보건비(경상보건비 대비%)","","","","0","0","0","1.47526622","1.40056026","2.67882586","4.53977489","2.68199229","2.47652745","3.65839458","3.01768994","7.9209609","4.28994083","5.01028538","3.69378376","1.9375","2.03206205","5.37512016","7.61426258",
"에스와티니","경상(GDP 대비%)","","","","4.60951757","5.13895321","5.5229826","6.37864399","6.81432486","7.37623358","7.82560015","7.93004131","8.85792923","8.63292217","8.59125805","8.46997261","7.82028151","7.45686579","7.25702429","7.03397036","6.77650404","6.91085625","6.54034519",
"에스와티니","공공(경상보건비 대비%)","","","","52.30070877","46.39696884","43.86367035","45.73136139","44.37629318","49.35586929","44.20730209","47.34027863","50.28172302","51.67996216","49.213871","42.63955688","43.646492","44.58774567","37.75821304","41.75714874","41.72721863","50.74531937","32.87068558",
"에스와티니","1인당 보건지출(US$)","","","","79.68417358","78.20019531","77.6235733","137.04960632","183.92892456","227.47303772","248.58961487","263.86819458","277.90585327","292.29440308","358.12390137","380.85736084","354.07363892","315.44937134","293.08114624","259.51907349","233.63514709","273.17822266","271.14007568",
"에스와티니","외부보건비(경상보건비 대비%)","","","","4.13562346","11.09671402","15.82381535","18.22595978","20.5022583","18.8279438","25.95579529","23.43642807","24.30826187","23.1753788","25.54747391","32.03874969","30.95792198","29.95048523","36.72040558","32.6674881","32.64831161","23.74609756","42.51794052",
"탄자니아","경상(GDP 대비%)","","","","3.41529965","4.23551702","4.68907642","5.34231472","5.7373414","6.32282591","7.59827948","6.88427973","5.55704737","5.06306362","5.22392225","5.0559845","5.01779366","4.64643383","4.01492023","3.64969921","3.96350336","3.63913774","3.62868047",
"탄자니아","공공(경상보건비 대비%)","","","","21.83891296","25.71310616","28.40931129","27.92020416","34.27978897","36.55279922","31.32272911","28.1954937","40.63019562","29.327034","27.75649071","25.45134735","23.43128204","25.50709915","29.87491226","34.44834518","40.6240921","43.36045837","42.94792938",
"탄자니아","1인당 보건지출(US$)","","","","12.6108675","15.53204632","17.41364098","20.81579018","23.90641594","28.24069595","36.27006531","36.90998459","36.88764572","34.07072067","37.53247833","38.04220581","42.28381729","43.77843857","40.15260315","33.58756638","37.18800735","35.4696846","36.82281494",
"탄자니아","외부보건비(경상보건비 대비%)","","","","37.63004303","31.57694054","27.40699387","27.04301262","27.03125191","28.56684303","42.02802277","42.40918732","25.7730999","34.98479843","39.41905975","44.91264343","48.33276749","48.48672104","43.56936646","37.84333801","36.4148674","31.85393906","32.23753738",
"토고","경상(GDP 대비%)","","","","3.30968809","3.42276573","3.44982672","3.50267553","3.69210696","3.96861029","4.15860939","4.4334507","4.43673515","4.95799303","5.90041494","5.99588251","6.1408205","6.29625988","6.35890293","6.24938154","6.60094786","6.02144766","6.16532087",
