국가별,항목,데이터값,연도,국가영문
아이슬란드,본인부담(경상보건비 대비%),17.98097801,2014,Iceland
아이슬란드,1인당 보건지출(US$),4474.37402344,2014,Iceland
아이슬란드,1인당 보건지출(PPP)(US$),3770.97680664,2014,Iceland
아이슬란드,외부보건비(경상보건비 대비%),0.0,2014,Iceland
아일랜드,경상(GDP 대비%),9.67580032,2014,Ireland
아일랜드,공공(경상보건비 대비%),71.01605225,2014,Ireland
아일랜드,본인부담(경상보건비 대비%),14.0328331,2014,Ireland
아일랜드,1인당 보건지출(US$),5399.59863281,2014,Ireland
아일랜드,1인당 보건지출(PPP)(US$),4962.42431641,2014,Ireland
아일랜드,외부보건비(경상보건비 대비%),0.0,2014,Ireland
이탈리아,경상(GDP 대비%),8.86791897,2014,Italy
이탈리아,공공(경상보건비 대비%),75.42493439,2014,Italy
이탈리아,본인부담(경상보건비 대비%),22.53996468,2014,Italy
이탈리아,1인당 보건지출(US$),3154.27587891,2014,Italy
이탈리아,1인당 보건지출(PPP)(US$),3210.07373047,2014,Italy
이탈리아,외부보건비(경상보건비 대비%),0.0,2014,Italy
라트비아,경상(GDP 대비%),5.4568367,2014,Latvia
라트비아,공공(경상보건비 대비%),59.67239761,2014,Latvia
라트비아,본인부담(경상보건비 대비%),39.10600662,2014,Latvia
라트비아,1인당 보건지출(US$),856.76654053,2014,Latvia
라트비아,1인당 보건지출(PPP)(US$),1296.14941406,2014,Latvia
라트비아,외부보건비(경상보건비 대비%),0.0,2014,Latvia
룩셈부르크,경상(GDP 대비%),5.43687868,2014,Luxembourg
룩셈부르크,공공(경상보건비 대비%),84.26283264,2014,Luxembourg
룩셈부르크,본인부담(경상보건비 대비%),11.10842419,2014,Luxembourg
룩셈부르크,1인당 보건지출(US$),6547.03466797,2014,Luxembourg
룩셈부르크,1인당 보건지출(PPP)(US$),5573.94482422,2014,Luxembourg
룩셈부르크,외부보건비(경상보건비 대비%),1.39740932,2014,Luxembourg
네덜란드,경상(GDP 대비%),10.56703758,2014,Netherlands
네덜란드,공공(경상보건비 대비%),67.64838409,2014,Netherlands
네덜란드,본인부담(경상보건비 대비%),11.58756542,2014,Netherlands
네덜란드,1인당 보건지출(US$),5601.88574219,2014,Netherlands
네덜란드,1인당 보건지출(PPP)(US$),5213.53466797,2014,Netherlands
네덜란드,외부보건비(경상보건비 대비%),0.0,2014,Netherlands
노르웨이,경상(GDP 대비%),9.34493351,2014,Norway
노르웨이,공공(경상보건비 대비%),85.2889328,2014,Norway
노르웨이,본인부담(경상보건비 대비%),14.37853241,2014,Norway
노르웨이,1인당 보건지출(US$),9118.31738281,2014,Norway
노르웨이,1인당 보건지출(PPP)(US$),6192.90380859,2014,Norway
노르웨이,외부보건비(경상보건비 대비%),0.0,2014,Norway
포르투갈,경상(GDP 대비%),9.02365017,2014,Portugal
포르투갈,공공(경상보건비 대비%),66.04912567,2014,Portugal
포르투갈,본인부담(경상보건비 대비%),27.69958115,2014,Portugal
포르투갈,1인당 보건지출(US$),1989.54211426,2014,Portugal
포르투갈,1인당 보건지출(PPP)(US$),2587.09082031,2014,Portugal
포르투갈,외부보건비(경상보건비 대비%),0.03329961,2014,Portugal
슬로바키아,경상(GDP 대비%),6.89302301,2014,Slovakia
슬로바키아,공공(경상보건비 대비%),79.59914398,2014,Slovakia
슬로바키아,본인부담(경상보건비 대비%),18.00798798,2014,Slovakia
슬로바키아,1인당 보건지출(US$),1289.34838867,2014,Slovakia
슬로바키아,1인당 보건지출(PPP)(US$),1999.39172363,2014,Slovakia
슬로바키아,외부보건비(경상보건비 대비%),0.0,2014,Slovakia
슬로베니아,경상(GDP 대비%),8.50197506,2014,Slovenia
슬로베니아,공공(경상보건비 대비%),70.52433014,2014,Slovenia
슬로베니아,본인부담(경상보건비 대비%),12.98344612,2014,Slovenia
슬로베니아,1인당 보건지출(US$),2062.38476563,2014,Slovenia
슬로베니아,1인당 보건지출(PPP)(US$),2625.7019043,2014,Slovenia
슬로베니아,외부보건비(경상보건비 대비%),0.0,2014,Slovenia
스페인,경상(GDP 대비%),9.09010506,2014,Spain
스페인,공공(경상보건비 대비%),70.26591492,2014,Spain
스페인,본인부담(경상보건비 대비%),23.13374138,2014,Spain
스페인,1인당 보건지출(US$),2679.84814453,2014,Spain
스페인,1인당 보건지출(PPP)(US$),3045.47314453,2014,Spain
스페인,외부보건비(경상보건비 대비%),0.0,2014,Spain
스웨덴,경상(GDP 대비%),10.94807339,2014,Sweden
스웨덴,공공(경상보건비 대비%),84.02729797,2014,Sweden
스웨덴,본인부담(경상보건비 대비%),14.91991997,2014,Sweden
스웨덴,1인당 보건지출(US$),6605.98730469,2014,Sweden
스웨덴,1인당 보건지출(PPP)(US$),5193.25927734,2014,Sweden
스웨덴,외부보건비(경상보건비 대비%),0.0,2014,Sweden
영국,경상(GDP 대비%),9.95758438,2014,United Kingdom
영국,공공(경상보건비 대비%),80.03320313,2014,United Kingdom
영국,본인부담(경상보건비 대비%),15.13344669,2014,United Kingdom
영국,1인당 보건지출(US$),4740.86865234,2014,United Kingdom
영국,1인당 보건지출(PPP)(US$),4125.12402344,2014,United Kingdom
영국,외부보건비(경상보건비 대비%),0.00957416,2014,United Kingdom
오스트레일리아,경상(GDP 대비%),9.03597069,2014,Australia
오스트레일리아,공공(경상보건비 대비%),67.30356598,2014,Australia
오스트레일리아,본인부담(경상보건비 대비%),19.61146355,2014,Australia
오스트레일리아,1인당 보건지출(US$),5607.91796875,2014,Australia
오스트레일리아,1인당 보건지출(PPP)(US$),4283.14208984,2014,Australia
오스트레일리아,외부보건비(경상보건비 대비%),0.0,2014,Australia
뉴질랜드,경상(GDP 대비%),9.4200058,2014,New Zealand
뉴질랜드,공공(경상보건비 대비%),77.43386841,2014,New Zealand
뉴질랜드,본인부담(경상보건비 대비%),12.85042477,2014,New Zealand
뉴질랜드,1인당 보건지출(US$),4143.78808594,2014,New Zealand
뉴질랜드,1인당 보건지출(PPP)(US$),3467.03344727,2014,New Zealand
뉴질랜드,외부보건비(경상보건비 대비%),0.0,2014,New Zealand
한국,경상(GDP 대비%),6.65271664,2015,South Korea
한국,공공(경상보건비 대비%),57.35556412,2015,South Korea
한국,본인부담(경상보건비 대비%),33.5990715,2015,South Korea
한국,1인당 보건지출(US$),1918.68969727,2015,South Korea
한국,1인당 보건지출(PPP)(US$),2531.3984375,2015,South Korea
한국,외부보건비(경상보건비 대비%),0.0,2015,South Korea
일본,경상(GDP 대비%),10.88550663,2015,Japan
일본,공공(경상보건비 대비%),84.08298492,2015,Japan
일본,본인부담(경상보건비 대비%),12.94767094,2015,Japan
일본,1인당 보건지출(US$),3733.37646484,2015,Japan
일본,1인당 보건지출(PPP)(US$),4368.33300781,2015,Japan
일본,외부보건비(경상보건비 대비%),0.0,2015,Japan
캐나다,경상(GDP 대비%),10.68328094,2015,Canada
캐나다,공공(경상보건비 대비%),74.04132843,2015,Canada
캐나다,본인부담(경상보건비 대비%),14.24009228,2015,Canada
캐나다,1인당 보건지출(US$),4615.64208984,2015,Canada
캐나다,1인당 보건지출(PPP)(US$),4729.48681641,2015,Canada
캐나다,외부보건비(경상보건비 대비%),0.0,2015,Canada
오스트리아,경상(GDP 대비%),10.36746693,2015,Austria
오스트리아,공공(경상보건비 대비%),72.45601654,2015,Austria
오스트리아,본인부담(경상보건비 대비%),19.09111214,2015,Austria
오스트리아,1인당 보건지출(US$),4612.82421875,2015,Austria
오스트리아,1인당 보건지출(PPP)(US$),5206.01708984,2015,Austria
오스트리아,외부보건비(경상보건비 대비%),0.0,2015,Austria
벨기에,경상(GDP 대비%),10.42703342,2015,Belgium
벨기에,공공(경상보건비 대비%),75.7438736,2015,Belgium
벨기에,본인부담(경상보건비 대비%),19.50211525,2015,Belgium
벨기에,1인당 보건지출(US$),4290.0,2015,Belgium
벨기에,1인당 보건지출(PPP)(US$),4834.50537109,2015,Belgium
벨기에,외부보건비(경상보건비 대비%),0.0,2015,Belgium
체코,경상(GDP 대비%),7.24275684,2015,Czech Republic
체코,공공(경상보건비 대비%),82.23296356,2015,Czech Republic
체코,본인부담(경상보건비 대비%),14.82839394,2015,Czech Republic
체코,1인당 보건지출(US$),1284.04675293,2015,Czech Republic
체코,1인당 보건지출(PPP)(US$),2441.99023438,2015,Czech Republic
체코,외부보건비(경상보건비 대비%),0.0,2015,Czech Republic
덴마크,경상(GDP 대비%),10.22716618,2015,Denmark
덴마크,공공(경상보건비 대비%),84.18319702,2015,Denmark
덴마크,본인부담(경상보건비 대비%),13.67476749,2015,Denmark
덴마크,1인당 보건지출(US$),5469.33496094,2015,Denmark
덴마크,1인당 보건지출(PPP)(US$),5038.36425781,2015,Denmark
덴마크,외부보건비(경상보건비 대비%),0.0,2015,Denmark
에스토니아,경상(GDP 대비%),6.34629202,2015,Estonia
에스토니아,공공(경상보건비 대비%),75.34111786,2015,Estonia
에스토니아,본인부담(경상보건비 대비%),22.78413773,2015,Estonia
에스토니아,1인당 보건지출(US$),1112.9140625,2015,Estonia
에스토니아,1인당 보건지출(PPP)(US$),1866.38952637,2015,Estonia
에스토니아,외부보건비(경상보건비 대비%),0.20466951,2015,Estonia
핀란드,경상(GDP 대비%),9.64523888,2015,Finland
핀란드,공공(경상보건비 대비%),78.56343079,2015,Finland
핀란드,본인부담(경상보건비 대비%),18.62889481,2015,Finland
핀란드,1인당 보건지출(US$),4127.14990234,2015,Finland
핀란드,1인당 보건지출(PPP)(US$),4098.91699219,2015,Finland
핀란드,외부보건비(경상보건비 대비%),0.00118064,2015,Finland
프랑스,경상(GDP 대비%),11.46616745,2015,France
프랑스,공공(경상보건비 대비%),72.39619446,2015,France
프랑스,본인부담(경상보건비 대비%),9.69980621,2015,France
프랑스,1인당 보건지출(US$),4208.38623047,2015,France
프랑스,1인당 보건지출(PPP)(US$),4691.53369141,2015,France
프랑스,외부보건비(경상보건비 대비%),0.0,2015,France
독일,경상(GDP 대비%),11.17801952,2015,Germany
독일,공공(경상보건비 대비%),76.95429993,2015,Germany
독일,본인부담(경상보건비 대비%),13.08936501,2015,Germany
독일,1인당 보건지출(US$),4622.20654297,2015,Germany
독일,1인당 보건지출(PPP)(US$),5355.32421875,2015,Germany
독일,외부보건비(경상보건비 대비%),0.0,2015,Germany
그리스,경상(GDP 대비%),8.01678371,2015,Greece
그리스,공공(경상보건비 대비%),56.86277008,2015,Greece
그리스,본인부담(경상보건비 대비%),36.7617569,2015,Greece
그리스,1인당 보건지출(US$),1452.07446289,2015,Greece
그리스,1인당 보건지출(PPP)(US$),2149.34130859,2015,Greece
그리스,외부보건비(경상보건비 대비%),1.6442982,2015,Greece
헝가리,경상(GDP 대비%),6.88948917,2015,Hungary
헝가리,공공(경상보건비 대비%),67.78528595,2015,Hungary
헝가리,본인부담(경상보건비 대비%),27.48836517,2015,Hungary
헝가리,1인당 보건지출(US$),870.51922607,2015,Hungary
헝가리,1인당 보건지출(PPP)(US$),1834.95361328,2015,Hungary
헝가리,외부보건비(경상보건비 대비%),0.0,2015,Hungary
아이슬란드,경상(GDP 대비%),8.13130188,2015,Iceland
아이슬란드,공공(경상보건비 대비%),80.82249451,2015,Iceland
아이슬란드,본인부담(경상보건비 대비%),17.63640404,2015,Iceland
아이슬란드,1인당 보건지출(US$),4281.57568359,2015,Iceland
아이슬란드,1인당 보건지출(PPP)(US$),3979.375,2015,Iceland
아이슬란드,외부보건비(경상보건비 대비%),0.0,2015,Iceland
아일랜드,경상(GDP 대비%),7.31716299,2015,Ireland
아일랜드,공공(경상보건비 대비%),72.03952789,2015,Ireland
아일랜드,본인부담(경상보건비 대비%),13.21832657,2015,Ireland
아일랜드,1인당 보건지출(US$),4561.73779297,2015,Ireland
아일랜드,1인당 보건지출(PPP)(US$),5079.22607422,2015,Ireland
아일랜드,외부보건비(경상보건비 대비%),0.0,2015,Ireland
이탈리아,경상(GDP 대비%),8.85689163,2015,Italy
이탈리아,공공(경상보건비 대비%),74.43541718,2015,Italy
이탈리아,본인부담(경상보건비 대비%),23.46654129,2015,Italy
이탈리아,1인당 보건지출(US$),2675.67163086,2015,Italy
이탈리아,1인당 보건지출(PPP)(US$),3265.52246094,2015,Italy
이탈리아,외부보건비(경상보건비 대비%),0.0,2015,Italy
라트비아,경상(GDP 대비%),5.68592453,2015,Latvia
라트비아,공공(경상보건비 대비%),58.67530823,2015,Latvia
라트비아,본인부담(경상보건비 대비%),40.53730774,2015,Latvia
라트비아,1인당 보건지출(US$),775.86431885,2015,Latvia
라트비아,1인당 보건지출(PPP)(US$),1405.77844238,2015,Latvia
라트비아,외부보건비(경상보건비 대비%),0.0,2015,Latvia
룩셈부르크,경상(GDP 대비%),5.28378248,2015,Luxembourg
룩셈부르크,공공(경상보건비 대비%),84.50591278,2015,Luxembourg
룩셈부르크,본인부담(경상보건비 대비%),10.75223732,2015,Luxembourg
룩셈부르크,1인당 보건지출(US$),5421.93212891,2015,Luxembourg
룩셈부르크,1인당 보건지출(PPP)(US$),5546.68212891,2015,Luxembourg
룩셈부르크,외부보건비(경상보건비 대비%),1.3844403,2015,Luxembourg
네덜란드,경상(GDP 대비%),10.32396889,2015,Netherlands
네덜란드,공공(경상보건비 대비%),65.06962585,2015,Netherlands
네덜란드,본인부담(경상보건비 대비%),11.28639412,2015,Netherlands
네덜란드,1인당 보건지출(US$),4676.57666016,2015,Netherlands
네덜란드,1인당 보건지출(PPP)(US$),5205.21484375,2015,Netherlands
네덜란드,외부보건비(경상보건비 대비%),0.0,2015,Netherlands
노르웨이,경상(GDP 대비%),10.13146877,2015,Norway
노르웨이,공공(경상보건비 대비%),85.51460266,2015,Norway
노르웨이,본인부담(경상보건비 대비%),14.14276981,2015,Norway
노르웨이,1인당 보건지출(US$),7565.54980469,2015,Norway
노르웨이,1인당 보건지출(PPP)(US$),6144.08496094,2015,Norway
노르웨이,외부보건비(경상보건비 대비%),0.0,2015,Norway
포르투갈,경상(GDP 대비%),8.97663212,2015,Portugal
포르투갈,공공(경상보건비 대비%),66.13419342,2015,Portugal
포르투갈,본인부담(경상보건비 대비%),27.72779083,2015,Portugal
포르투갈,1인당 보건지출(US$),1725.22290039,2015,Portugal
포르투갈,1인당 보건지출(PPP)(US$),2658.96582031,2015,Portugal
포르투갈,외부보건비(경상보건비 대비%),0.03223367,2015,Portugal
슬로바키아,경상(GDP 대비%),6.79333973,2015,Slovakia
슬로바키아,공공(경상보건비 대비%),78.84928131,2015,Slovakia
슬로바키아,본인부담(경상보건비 대비%),18.44360924,2015,Slovakia
슬로바키아,1인당 보건지출(US$),1108.87817383,2015,Slovakia
슬로바키아,1인당 보건지출(PPP)(US$),2033.76660156,2015,Slovakia
슬로바키아,외부보건비(경상보건비 대비%),0.0,2015,Slovakia
슬로베니아,경상(GDP 대비%),8.49823952,2015,Slovenia
슬로베니아,공공(경상보건비 대비%),71.35444641,2015,Slovenia
슬로베니아,본인부담(경상보건비 대비%),12.49877739,2015,Slovenia
슬로베니아,1인당 보건지출(US$),1775.86083984,2015,Slovenia
슬로베니아,1인당 보건지출(PPP)(US$),2689.42016602,2015,Slovenia
슬로베니아,외부보건비(경상보건비 대비%),0.0,2015,Slovenia
스페인,경상(GDP 대비%),9.12686825,2015,Spain
스페인,공공(경상보건비 대비%),71.31734467,2015,Spain
스페인,본인부담(경상보건비 대비%),22.29589272,2015,Spain
스페인,1인당 보건지출(US$),2349.23388672,2015,Spain
스페인,1인당 보건지출(PPP)(US$),3186.09106445,2015,Spain
스페인,외부보건비(경상보건비 대비%),0.0,2015,Spain
스웨덴,경상(GDP 대비%),10.79714203,2015,Sweden
스웨덴,공공(경상보건비 대비%),84.07814026,2015,Sweden
스웨덴,본인부담(경상보건비 대비%),14.8892746,2015,Sweden
스웨덴,1인당 보건지출(US$),5595.03320313,2015,Sweden
스웨덴,1인당 보건지출(PPP)(US$),5331.35693359,2015,Sweden
스웨덴,외부보건비(경상보건비 대비%),0.0,2015,Sweden
영국,경상(GDP 대비%),9.90435219,2015,United Kingdom
영국,공공(경상보건비 대비%),80.14238739,2015,United Kingdom
영국,본인부담(경상보건비 대비%),15.0961132,2015,United Kingdom
영국,1인당 보건지출(US$),4472.52148438,2015,United Kingdom
영국,1인당 보건지출(PPP)(US$),4228.21289063,2015,United Kingdom
영국,외부보건비(경상보건비 대비%),0.01050807,2015,United Kingdom
오스트레일리아,경상(GDP 대비%),9.32331181,2015,Australia
오스트레일리아,공공(경상보건비 대비%),68.20643616,2015,Australia
오스트레일리아,본인부담(경상보건비 대비%),18.94768143,2015,Australia
오스트레일리아,1인당 보건지출(US$),4860.37207031,2015,Australia
오스트레일리아,1인당 보건지출(PPP)(US$),4388.90527344,2015,Australia
오스트레일리아,외부보건비(경상보건비 대비%),0.0,2015,Australia
뉴질랜드,경상(GDP 대비%),9.31466961,2015,New Zealand
뉴질랜드,공공(경상보건비 대비%),74.69454193,2015,New Zealand
뉴질랜드,본인부담(경상보건비 대비%),13.36466026,2015,New Zealand
뉴질랜드,1인당 보건지출(US$),3582.27294922,2015,New Zealand
뉴질랜드,1인당 보건지출(PPP)(US$),3481.53271484,2015,New Zealand
뉴질랜드,외부보건비(경상보건비 대비%),0.0,2015,New Zealand
한국,경상(GDP 대비%),6.91432714,2016,South Korea
한국,공공(경상보건비 대비%),57.52185059,2016,South Korea
한국,본인부담(경상보건비 대비%),33.0310173,2016,South Korea
한국,1인당 보건지출(US$),2034.43676758,2016,South Korea
한국,1인당 보건지출(PPP)(US$),2748.36791992,2016,South Korea
한국,외부보건비(경상보건비 대비%),0.0,2016,South Korea
일본,경상(GDP 대비%),10.83460999,2016,Japan
일본,공공(경상보건비 대비%),84.03720856,2016,Japan
일본,본인부담(경상보건비 대비%),12.85439873,2016,Japan
일본,1인당 보건지출(US$),4174.42236328,2016,Japan
일본,1인당 보건지출(PPP)(US$),4304.609375,2016,Japan
일본,외부보건비(경상보건비 대비%),0.0,2016,Japan
캐나다,경상(GDP 대비%),10.97903442,2016,Canada
캐나다,공공(경상보건비 대비%),73.02696991,2016,Canada
캐나다,본인부담(경상보건비 대비%),15.16561222,2016,Canada
캐나다,1인당 보건지출(US$),4610.92626953,2016,Canada
캐나다,1인당 보건지출(PPP)(US$),4908.84179688,2016,Canada
캐나다,외부보건비(경상보건비 대비%),0.0,2016,Canada
오스트리아,경상(GDP 대비%),10.3522625,2016,Austria
오스트리아,공공(경상보건비 대비%),72.35967255,2016,Austria
오스트리아,본인부담(경상보건비 대비%),19.24335289,2016,Austria
오스트리아,1인당 보건지출(US$),4709.87597656,2016,Austria
오스트리아,1인당 보건지출(PPP)(US$),5476.12109375,2016,Austria
오스트리아,외부보건비(경상보건비 대비%),0.0,2016,Austria
벨기에,경상(GDP 대비%),10.28172588,2016,Belgium
벨기에,공공(경상보건비 대비%),76.06952667,2016,Belgium
벨기에,본인부담(경상보건비 대비%),18.94221687,2016,Belgium
벨기에,1인당 보건지출(US$),4328.84619141,2016,Belgium
벨기에,1인당 보건지출(PPP)(US$),5006.81152344,2016,Belgium
벨기에,외부보건비(경상보건비 대비%),0.0,2016,Belgium
체코,경상(GDP 대비%),7.1495986,2016,Czech Republic
체코,공공(경상보건비 대비%),81.87831879,2016,Czech Republic
체코,본인부담(경상보건비 대비%),15.02381229,2016,Czech Republic
체코,1인당 보건지출(US$),1321.62023926,2016,Czech Republic
체코,1인당 보건지출(PPP)(US$),2521.82177734,2016,Czech Republic
체코,외부보건비(경상보건비 대비%),0.0,2016,Czech Republic
덴마크,경상(GDP 대비%),10.14456177,2016,Denmark
덴마크,공공(경상보건비 대비%),84.12241364,2016,Denmark
덴마크,본인부담(경상보건비 대비%),13.71236897,2016,Denmark
덴마크,1인당 보건지출(US$),5565.59326172,2016,Denmark
덴마크,1인당 보건지출(PPP)(US$),5291.38134766,2016,Denmark
덴마크,외부보건비(경상보건비 대비%),0.0,2016,Denmark
에스토니아,경상(GDP 대비%),6.42956781,2016,Estonia
에스토니아,공공(경상보건비 대비%),75.4183197,2016,Estonia
에스토니아,본인부담(경상보건비 대비%),22.72888374,2016,Estonia
에스토니아,1인당 보건지출(US$),1186.1027832,2016,Estonia
에스토니아,1인당 보건지출(PPP)(US$),2009.14257813,2016,Estonia
에스토니아,외부보건비(경상보건비 대비%),0.18434486,2016,Estonia
핀란드,경상(GDP 대비%),9.37796021,2016,Finland
핀란드,공공(경상보건비 대비%),77.83335114,2016,Finland
핀란드,본인부담(경상보건비 대비%),19.27291298,2016,Finland
핀란드,1인당 보건지출(US$),4107.06298828,2016,Finland
핀란드,1인당 보건지출(PPP)(US$),4211.66210938,2016,Finland
핀란드,외부보건비(경상보건비 대비%),0.00145534,2016,Finland
프랑스,경상(GDP 대비%),11.50134468,2016,France
프랑스,공공(경상보건비 대비%),72.62880707,2016,France
프랑스,본인부담(경상보건비 대비%),9.55150795,2016,France
프랑스,1인당 보건지출(US$),4268.17431641,2016,France
프랑스,1인당 보건지출(PPP)(US$),4942.75683594,2016,France
프랑스,외부보건비(경상보건비 대비%),0.0,2016,France
독일,경상(GDP 대비%),11.23043633,2016,Germany
독일,공공(경상보건비 대비%),77.26000977,2016,Germany
독일,본인부담(경상보건비 대비%),13.00117779,2016,Germany
독일,1인당 보건지출(US$),4742.03417969,2016,Germany
독일,1인당 보건지출(PPP)(US$),5573.71630859,2016,Germany
독일,외부보건비(경상보건비 대비%),0.0,2016,Germany
그리스,경상(GDP 대비%),8.21496582,2016,Greece
그리스,공공(경상보건비 대비%),52.12170029,2016,Greece
그리스,본인부담(경상보건비 대비%),34.88589096,2016,Greece
그리스,1인당 보건지출(US$),1488.1986084,2016,Greece
그리스,1인당 보건지출(PPP)(US$),2238.9284668,2016,Greece
그리스,외부보건비(경상보건비 대비%),0.25986117,2016,Greece
헝가리,경상(GDP 대비%),7.04818678,2016,Hungary
헝가리,공공(경상보건비 대비%),67.71108246,2016,Hungary
헝가리,본인부담(경상보건비 대비%),27.6894207,2016,Hungary
헝가리,1인당 보건지출(US$),914.19354248,2016,Hungary
헝가리,1인당 보건지출(PPP)(US$),1949.05249023,2016,Hungary
헝가리,외부보건비(경상보건비 대비%),0.0,2016,Hungary
아이슬란드,경상(GDP 대비%),8.16513538,2016,Iceland
아이슬란드,공공(경상보건비 대비%),81.51008606,2016,Iceland
아이슬란드,본인부담(경상보건비 대비%),16.86918449,2016,Iceland
아이슬란드,1인당 보건지출(US$),5067.69091797,2016,Iceland
아이슬란드,1인당 보건지출(PPP)(US$),4314.76123047,2016,Iceland
아이슬란드,외부보건비(경상보건비 대비%),0.0,2016,Iceland
아일랜드,경상(GDP 대비%),7.4142108,2016,Ireland
아일랜드,공공(경상보건비 대비%),72.44274139,2016,Ireland
아일랜드,본인부담(경상보건비 대비%),12.6695919,2016,Ireland
아일랜드,1인당 보건지출(US$),4717.56835938,2016,Ireland
아일랜드,1인당 보건지출(PPP)(US$),5365.20166016,2016,Ireland
아일랜드,외부보건비(경상보건비 대비%),0.0,2016,Ireland
이탈리아,경상(GDP 대비%),8.72533035,2016,Italy
이탈리아,공공(경상보건비 대비%),74.40103149,2016,Italy
이탈리아,본인부담(경상보건비 대비%),23.32339859,2016,Italy
이탈리아,1인당 보건지출(US$),2699.73291016,2016,Italy
이탈리아,1인당 보건지출(PPP)(US$),3416.69677734,2016,Italy
이탈리아,외부보건비(경상보건비 대비%),0.0,2016,Italy
라트비아,경상(GDP 대비%),6.20632744,2016,Latvia
라트비아,공공(경상보건비 대비%),55.84833145,2016,Latvia
라트비아,본인부담(경상보건비 대비%),43.44228363,2016,Latvia
라트비아,1인당 보건지출(US$),874.79772949,2016,Latvia
라트비아,1인당 보건지출(PPP)(US$),1630.90881348,2016,Latvia
라트비아,외부보건비(경상보건비 대비%),0.0,2016,Latvia
룩셈부르크,경상(GDP 대비%),5.19496346,2016,Luxembourg
룩셈부르크,공공(경상보건비 대비%),84.4362793,2016,Luxembourg
룩셈부르크,본인부담(경상보건비 대비%),10.77447701,2016,Luxembourg
룩셈부르크,1인당 보건지출(US$),5475.13964844,2016,Luxembourg
룩셈부르크,1인당 보건지출(PPP)(US$),5675.38769531,2016,Luxembourg
룩셈부르크,외부보건비(경상보건비 대비%),1.31998122,2016,Luxembourg
네덜란드,경상(GDP 대비%),10.2534523,2016,Netherlands
네덜란드,공공(경상보건비 대비%),63.99087143,2016,Netherlands
네덜란드,본인부담(경상보건비 대비%),11.29438686,2016,Netherlands
네덜란드,1인당 보건지출(US$),4734.83349609,2016,Netherlands
네덜란드,1인당 보건지출(PPP)(US$),5279.84814453,2016,Netherlands
네덜란드,외부보건비(경상보건비 대비%),0.02552699,2016,Netherlands
노르웨이,경상(GDP 대비%),10.59129524,2016,Norway
노르웨이,공공(경상보건비 대비%),85.37944794,2016,Norway
노르웨이,본인부담(경상보건비 대비%),14.27099895,2016,Norway
노르웨이,1인당 보건지출(US$),7496.76855469,2016,Norway
노르웨이,1인당 보건지출(PPP)(US$),6270.37646484,2016,Norway
노르웨이,외부보건비(경상보건비 대비%),0.0,2016,Norway
포르투갈,경상(GDP 대비%),9.41901684,2016,Portugal
포르투갈,공공(경상보건비 대비%),61.39670563,2016,Portugal
포르투갈,본인부담(경상보건비 대비%),29.64958763,2016,Portugal
포르투갈,1인당 보건지출(US$),1880.15686035,2016,Portugal
포르투갈,1인당 보건지출(PPP)(US$),2972.2668457,2016,Portugal
포르투갈,외부보건비(경상보건비 대비%),0.08937924,2016,Portugal
슬로바키아,경상(GDP 대비%),7.11145544,2016,Slovakia
슬로바키아,공공(경상보건비 대비%),79.78240967,2016,Slovakia
슬로바키아,본인부담(경상보건비 대비%),17.8891201,2016,Slovakia
슬로바키아,1인당 보건지출(US$),1175.5970459,2016,Slovakia
슬로바키아,1인당 보건지출(PPP)(US$),2110.42138672,2016,Slovakia
슬로바키아,외부보건비(경상보건비 대비%),0.0,2016,Slovakia
슬로베니아,경상(GDP 대비%),8.47909927,2016,Slovenia
슬로베니아,공공(경상보건비 대비%),72.28774261,2016,Slovenia
슬로베니아,본인부담(경상보건비 대비%),12.00222397,2016,Slovenia
슬로베니아,1인당 보건지출(US$),1835.40734863,2016,Slovenia
슬로베니아,1인당 보건지출(PPP)(US$),2815.5222168,2016,Slovenia
슬로베니아,외부보건비(경상보건비 대비%),0.0,2016,Slovenia
스페인,경상(GDP 대비%),8.9523859,2016,Spain
스페인,공공(경상보건비 대비%),71.55433655,2016,Spain
스페인,본인부담(경상보건비 대비%),21.95866776,2016,Spain
스페인,1인당 보건지출(US$),2376.72119141,2016,Spain
스페인,1인당 보건지출(PPP)(US$),3275.6015625,2016,Spain
스페인,외부보건비(경상보건비 대비%),0.0,2016,Spain
스웨덴,경상(GDP 대비%),10.84046745,2016,Sweden
스웨덴,공공(경상보건비 대비%),84.41863251,2016,Sweden
스웨덴,본인부담(경상보건비 대비%),14.48799706,2016,Sweden
스웨덴,1인당 보건지출(US$),5674.47753906,2016,Sweden
스웨덴,1인당 보건지출(PPP)(US$),5395.96533203,2016,Sweden
스웨덴,외부보건비(경상보건비 대비%),0.0,2016,Sweden
영국,경상(GDP 대비%),9.86671162,2016,United Kingdom
영국,공공(경상보건비 대비%),80.38079834,2016,United Kingdom
영국,본인부담(경상보건비 대비%),15.24935055,2016,United Kingdom
영국,1인당 보건지출(US$),4066.09350586,2016,United Kingdom
영국,1인당 보건지출(PPP)(US$),4310.54882813,2016,United Kingdom
영국,외부보건비(경상보건비 대비%),0.01168536,2016,United Kingdom
오스트레일리아,경상(GDP 대비%),9.20071316,2016,Australia
오스트레일리아,공공(경상보건비 대비%),68.59472656,2016,Australia
오스트레일리아,본인부담(경상보건비 대비%),18.33780098,2016,Australia
오스트레일리아,1인당 보건지출(US$),4971.61474609,2016,Australia
